# Current work path is /local/shared/Xihao/rna/work
# Action is figure4 with parameter 8_2_200
Encode	FitModel	FitWin	Model	ScanWin	Total	YKL185W	YLL028W	YMR171C	YMR202W	YNL283C	YOR247W	
PredSS2	MixPoiLin	2	learn_domain_forest.R	30	0.492440265547417	0.440872031194612	0.593898100675127	0.669099107116371	0.497393226559893	0.554155255380712	0.619993148519026	
PredSS2	MixPoiLin	2	learn_domain_forest.R	40	0.463081773749877	0.423982136918619	0.572180652709059	0.679606054281824	0.473354928861789	0.582769980840823	0.667894637411276	
PredSS2	MixPoiLin	2	learn_domain_forest.R	50	0.427319569297945	0.406141209617726	0.519024236334898	0.590522709338448	0.468642500859993	0.559076510530195	0.662965318878256	
PredSS2	MixPoiLin	2	learn_domain_forest.R	60	0.375660763791546	0.368994815668203	0.47340084762468	0.521856771382388	0.411370981830887	0.473018203634412	0.632135666279103	
PredSS2	MixPoiLin	2	learn_domain_forest.R	70	0.347959244510969	0.348919101503124	0.470885001796266	0.462545285741677	0.358548544550941	0.441844569139551	0.593379015363128	
PredSS2	MixPoiLin	2	learn_domain_forest.R	80	0.339716195607228	0.342615813727868	0.449187510899624	0.411612549831107	0.353039321789322	0.487867923622337	0.570151171579743	
PredSS2	MixPoiLin	2	learn_domain_forest.R	90	0.336918850047132	0.336179991709946	0.455042087858404	0.334154150479745	0.357787862119545	0.471127657174169	0.551419334489828	
PredSS2	MixPoiLin	2	learn_domain_forest.R	100	0.340283246247442	0.322583056726773	0.474868682924372	0.299954900935806	0.429402032065623	0.49845421055194	0.488973978919631	
PredSS2	MixPoiLin	2	learn_domain_forest.R	110	0.379189359867951	0.367743685266304	0.520788733643262	0.29706964236036	0.440687808115282	0.565240484400791	0.496892217630854	
PredSS2	MixPoiLin	2	learn_domain_forest.R	120	0.410203335769818	0.401122963445857	0.533470597977019	0.397403229648965	0.501338252314815	0.641188959660298	0.46433591638133	
PredSS2	MixPoiLin	2	learn_domain_forest.R	130	0.436882427983968	0.415693856705093	0.535123569882003	0.467995376589298	0.50916519434629	0.712961428168874	0.487119924457035	
PredSS2	MixPoiLin	2	learn_domain_forest.R	140	0.448344224647769	0.423597367075096	0.549571242655396	0.49884844487715	0.559552358113509	0.716163875857694	0.429131985731272	
PredSS2	MixPoiLin	2	learn_domain_forest.R	150	0.475743097482228	0.438030055051332	0.580662040096938	0.525449149063812	0.554372710622711	0.74263061426962	0.430341524364848	
PredSS2	MixPoiLin	2	learn_domain_forest.R	160	0.475902504900249	0.435899929851864	0.563572108240569	0.525639397691079	0.550982068822554	0.726545165060384	0.41287530133684	
PredSS2	MixPoiLin	2	learn_domain_forest.R	170	0.471659316490174	0.44161891335128	0.554468815963709	0.520315342631898	0.562183143219265	0.686929481820198	0.392261492261492	
PredSS2	MixPoiLin	2	learn_domain_forest.R	180	0.496107633892193	0.46420040625431	0.549787017988078	0.636452617053368	0.579605404823428	0.685075370838275	0.407585365853659	
PredSS2	MixPoiLin	2	learn_domain_forest.R	190	0.496020880072421	0.454831171185168	0.559506122069963	0.6672421025459	0.533212560386473	0.676648080486242	0.430301857585139	
PredSS2	MixPoiLin	2	learn_domain_forest.R	200	0.506318383549138	0.486642893939293	0.547073914435934	0.668294344764933	0.565132168458781	0.652183394685881	0.400792999726552	
PredSS3	MixPoiLin	2	learn_domain_forest.R	10	0.539281797009992	0.620337317831996	0.660704435624093	0.434348477284074	0.42636459345643	0.544843408816748	0.478653933262872	
PredSS3	MixPoiLin	2	learn_domain_forest.R	20	0.542539025379358	0.666685084171918	0.643214724887882	0.357953818757809	0.332573142669296	0.574336371601162	0.457218803902891	
PredSS3	MixPoiLin	2	learn_domain_forest.R	30	0.537356017032587	0.668851471109536	0.599041853023526	0.332665895405061	0.253451368034701	0.620209194015071	0.473048645514915	
PredSS3	MixPoiLin	2	learn_domain_forest.R	40	0.532683481309559	0.665790536367523	0.56698158619513	0.345810599962235	0.23460789295393	0.599841897848876	0.488583920330338	
PredSS3	MixPoiLin	2	learn_domain_forest.R	50	0.539043428917771	0.670315895035935	0.567438704618137	0.382832399388691	0.23797084623323	0.602091141463721	0.506326400796504	
PredSS3	MixPoiLin	2	learn_domain_forest.R	60	0.544290175373018	0.674851190476191	0.572366881036862	0.434816220394968	0.257490391334731	0.611558439508044	0.494966395371919	
PredSS3	MixPoiLin	2	learn_domain_forest.R	70	0.539856235545891	0.684281130117982	0.568897649988231	0.385471224001695	0.271465654952077	0.603017851181866	0.470073905959032	
PredSS3	MixPoiLin	2	learn_domain_forest.R	80	0.535039339820206	0.654764734416687	0.562127855701437	0.371778095614863	0.282614087301587	0.623709566414315	0.459425547996977	
PredSS3	MixPoiLin	2	learn_domain_forest.R	90	0.53248696665801	0.642777899690342	0.548877030801799	0.371967819889266	0.296777594426109	0.640759722155071	0.452712505913894	
PredSS3	MixPoiLin	2	learn_domain_forest.R	100	0.533777856425432	0.623462466234064	0.554424157303371	0.342788762133186	0.324687733035048	0.659609860594946	0.46425395256917	
PredSS3	MixPoiLin	2	learn_domain_forest.R	110	0.532656741802046	0.600545758791501	0.568942148132197	0.327748755834441	0.320404342055366	0.681519554168233	0.470738636363636	
PredSS3	MixPoiLin	2	learn_domain_forest.R	120	0.537208367197071	0.583594008758694	0.587247445794797	0.303362232373139	0.334201388888889	0.691206241050708	0.49105244188142	
PredSS3	MixPoiLin	2	learn_domain_forest.R	130	0.539352455340849	0.560068312877302	0.57796785517533	0.28348067851676	0.36643600314095	0.711013774469989	0.521822474032106	
PredSS3	MixPoiLin	2	learn_domain_forest.R	140	0.542877346361533	0.520490504569815	0.590088972786311	0.294730065010521	0.419814148681055	0.746631830247584	0.541032500990884	
PredSS3	MixPoiLin	2	learn_domain_forest.R	150	0.549748439965831	0.495559268881691	0.580313751409354	0.348036584467389	0.494009462759463	0.795548941465301	0.565774677217826	
PredSS3	MixPoiLin	2	learn_domain_forest.R	160	0.550409755052199	0.466834373765776	0.580409747386533	0.324180184756039	0.557965381426202	0.849857721167364	0.582993644532106	
PredSS3	MixPoiLin	2	learn_domain_forest.R	170	0.540904109434005	0.435144110694514	0.567232179145962	0.300660687498005	0.584798795944233	0.859053217082701	0.577592977592977	
PredSS3	MixPoiLin	2	learn_domain_forest.R	180	0.530369124607729	0.412478213985681	0.544424552935591	0.257613683771381	0.591838931955211	0.878465597552381	0.581365853658537	
PredSS3	MixPoiLin	2	learn_domain_forest.R	190	0.530391722753572	0.39886616691266	0.557705318175185	0.232142665074807	0.612346288976724	0.862958665950926	0.588157894736842	
PredSS3	MixPoiLin	2	learn_domain_forest.R	200	0.515785954589603	0.383847033872791	0.503494555499213	0.237857305084196	0.596354166666667	0.861708159598039	0.598906207273721	
# Start  at: Thu Dec  5 14:10:16 2013
# Finish at: Thu Dec  5 18:14:04 2013
# Total Time: 001 day 04:03:47
