# Current work path is /home/xhhu/tmp/web/public/work
# Action is combine_fit with parameter 8_AllModel_20
# Run combine_fit with parameters 8_AllModel_20
fit_pars_all.R	Predict	MixPoiLin	16	0.724019949342839	0.755498278821807	28255810.627464	51923232.2353805
fit_pars_all.R	Predict	MPLComSam	16	0.691133962494959	0.633578942580854	31622793.9092567	77814444.6944076
fit_pars_all.R	Predict	MPLComOpp	16	0.513974784007426	0.39925753932817	49760975.2246856	127575749.359998
fit_pars_all.R	Predict	MixPoiSep	18	0.666715258411735	0.720720583790379	34101268.9049653	59278623.8180682
fit_pars_all.R	Predict	MixPoiLin	18	0.724224167376268	0.755354814215756	28217030.8216825	51927313.9919504
fit_pars_all.R	Predict	MPLComSam	18	0.691288251205929	0.632553585553046	31586991.6803878	77992564.117042
fit_pars_all.R	Predict	MPLComOpp	18	0.466814530226759	0.443009172105885	54554855.989836	118224429.873727
fit_pars_all.R	Predict	MixPoiSep	20	0.666704420114647	0.720864565768238	34084929.5153479	59218400.8288552
fit_pars_all.R	Predict	MixPoiLin	20	0.723205679556928	0.754553458050638	28306750.7399769	52071324.2416424
fit_pars_all.R	Predict	MPLComSam	20	0.69013248723652	0.632321763003352	31689026.104914	78002698.8491768
fit_pars_all.R	Predict	MPLComOpp	20	0.46300639284766	0.443902209808517	54916387.5988873	117975784.515618
# Start  at: Mon Nov 11 14:41:12 2013
# Finish at: Tue Nov 12 04:13:08 2013
# Total Time: 001 day 13:31:55
