# Current work path is /home/xhhu/tmp/web/public/work
# Action is figure6 with parameter 8_2_200
Encode	FitModel	FitWin	Model	ScanWin	Total	YKL185W	YLL028W	YMR171C	YMR202W	YNL283C	YOR247W	
SeqBinary-PredSS3	MixPoiLin	2	learn_domain_forest.R	100	0.537303729045725	0.633681957277992	0.555316924472212	0.379098633703351	0.325794649515287	0.674110258199581	0.472982542819499	
SeqBinary-PredSS3	MixPoiLin	2	learn_domain_forest.R	110	0.541181060003609	0.613463073648012	0.577736468084567	0.374527320124056	0.323651403109594	0.688093448168789	0.491417011019284	
SeqBinary-PredSS3	MixPoiLin	2	learn_domain_forest.R	120	0.537129990748171	0.584838679151048	0.573285306632016	0.324503071170359	0.336082175925926	0.714700702776543	0.505325283834925	
SeqBinary-PredSS3	MixPoiLin	2	learn_domain_forest.R	130	0.542083363749179	0.558929314547292	0.571051080675951	0.339487467849593	0.367797899489596	0.739308624376336	0.535250236071766	
SeqBinary-PredSS3	MixPoiLin	2	learn_domain_forest.R	140	0.546792988180633	0.535613422579999	0.577071629213483	0.336840342116558	0.416691646682654	0.746757041019049	0.548642489100277	
SeqBinary-PredSS3	MixPoiLin	2	learn_domain_forest.R	150	0.548301969769361	0.495932667986678	0.587968002799269	0.329465441571153	0.505647130647131	0.803107501387277	0.578082049146189	
SeqBinary-PredSS3	MixPoiLin	2	learn_domain_forest.R	160	0.54762515726059	0.468689762498453	0.566281707030944	0.322397172576532	0.551668739635158	0.852627077016887	0.606048652202498	
SeqBinary-PredSS3	MixPoiLin	2	learn_domain_forest.R	170	0.541608632339016	0.446185608983903	0.564783737364467	0.30555466896471	0.575451520912547	0.865861045231961	0.603638253638254	
SeqBinary-PredSS3	MixPoiLin	2	learn_domain_forest.R	180	0.537059640565371	0.421253745940592	0.568122922930843	0.293186996566221	0.600008074935401	0.904802420117224	0.609585365853659	
SeqBinary-PredSS3	MixPoiLin	2	learn_domain_forest.R	190	0.530845731491321	0.406307452290323	0.552777151347121	0.253057339227518	0.606321365832235	0.888824914717138	0.617866357069144	
SeqBinary-PredSS3	MixPoiLin	2	learn_domain_forest.R	200	0.527816934687615	0.380884920820761	0.524813846112787	0.283048354476926	0.659022177419355	0.890564210820147	0.632854799015586	
# Start  at: Tue Nov 12 09:28:47 2013
# Finish at: Tue Nov 12 23:01:33 2013
# Total Time: 001 day 13:32:45
